timestamp,sensor1_temp,sensor2_temp,sensor3_temp
5325,163.7415767,160.5525564,170.5893583
5326,294.6354546,301.3107139,276.0517595
5327,170.6430395,162.7023899,168.1136253
5328,188.6302075,199.3401207,181.4037094
5329,259.8907354,256.4675865,265.1878518
5330,277.6150328,276.3048567,288.6377394
5331,214.6981021,212.5513828,209.8032805
5332,229.1142827,223.7487456,220.4047344
5333,171.7417551,181.3673207,172.6790666
5334,225.804946,229.7494191,216.5792579
5335,391.6396098,397.7169626,389.828146
5336,386.1768454,380.0584991,383.5217876
5337,233.7195725,234.6242617,238.3603945
5338,292.7134841,295.3186275,295.2350487
5339,377.3988478,378.7526304,378.6900231
5340,151.5459557,150,164.6407598
5341,352.6708926,358.0483927,354.8287288
5342,387.0923882,387.7001386,383.749686
5343,172.8314336,168.0566134,170.4699103
5344,190.3619215,181.0856688,184.2474835
5345,390.1865757,393.2199083,382.0374854
5346,284.3850359,296.6373146,273.2702965
5347,153.5491586,150,162.6230182
5348,214.4079997,215.2602349,208.6615432
5349,262.4859186,268.038405,265.0132424
5350,323.2272278,316.8789664,320.8282979
5351,333.2900945,330.8903107,333.0563026
5352,398.8553782,394.5545843,408.0857872
5353,221.8777998,226.8011833,223.2910513
5354,284.5550255,291.1826383,277.1736275
5355,283.330887,284.1260683,278.8179867
5356,251.4113149,247.2026445,258.2908831
5357,192.2904735,190.0765188,196.1559018
5358,394.3641408,391.2116482,401.7434474
5359,363.3292967,358.4429524,361.4212852
5360,274.5832571,274.0730661,263.4149066
5361,300.8113557,303.6854881,304.8645396
5362,206.8152634,209.2665506,208.8378146
5363,285.9467676,285.9056058,288.1788387
5364,323.7425333,324.0278025,312.6885841
5365,278.7917571,278.3840031,273.6700254
5366,397.5712926,391.085235,390.0643466
5367,302.8354141,303.6360885,306.0303472
5368,242.7434281,239.8253002,246.2137807
5369,343.0380069,336.3012908,342.6901038
5370,192.6156279,194.4691557,200.3563056
5371,246.1289534,243.0703032,258.0546467
5372,236.7397376,237.8785072,239.5641886
5373,257.9517738,262.1899629,263.320342
5374,345.4449565,340.6937629,341.1125562
5375,271.043258,271.5038645,265.2398302
5376,348.5036126,339.4514982,356.5815637
5377,294.1222258,301.7848912,287.1242877
5378,235.5173587,228.7220262,241.0938655
5379,352.4946859,349.9205876,366.2504553
5380,209.5724176,216.2643172,214.8002727
5381,206.0957449,204.9231303,205.4482853
5382,276.125731,270.1387426,265.4031369
5383,215.2123115,218.7776777,216.5187338
5384,152.2717587,155.724421,160.3445278
5385,312.0743818,308.9084501,310.6427023
5386,277.7734554,275.1488228,285.9454068
5387,261.3794536,259.2024088,264.2996459
5388,391.7421287,390.7070089,394.072853
5389,292.799796,283.3349406,290.2654899
5390,365.8578944,364.9507751,354.2095438
5391,184.8625591,193.78213,181.4616724
5392,292.3016158,287.8217659,288.8371812
5393,366.9949067,364.0774387,371.5984333
5394,295.7764393,289.858351,295.6546423
5395,329.5035445,332.5643542,338.1688887
5396,243.010892,249.0268787,245.2617161
5397,173.1123793,179.0139685,169.0775807
5398,264.4750738,258.2350208,257.9560676
5399,248.6198477,251.1188064,243.7928502
5400,366.7650456,373.9337958,368.0511971
5401,210.9988256,213.5471411,208.0164799
5402,391.6835569,394.0756053,383.0720426
5403,389.53453,387.1763171,397.5882568
5404,211.9079108,213.0084599,213.1264016
5405,237.0129889,243.1945798,239.2107448
5406,373.8889352,375.5299801,367.3079451
5407,391.6555552,385.4141814,383.3227733
5408,260.8597757,258.5795673,259.5618878
5409,230.2492614,236.2956591,214.0235381
5410,281.5235033,283.1472199,287.7620098
5411,321.9423016,322.537612,316.3101146
5412,218.3686288,215.5985512,216.2269909
5413,334.1182937,340.0612896,337.533648
5414,162.9143393,171.2264023,161.1172587
5415,162.3236232,168.6395688,152.9766275
5416,246.5719263,253.7848844,258.6175292
5417,238.368298,236.5747668,226.1076419
5418,228.9083038,226.4074584,211.015943
5419,272.7549407,271.9732148,279.7517434
5420,230.1833956,230.3762618,218.5079461
5421,198.0644796,205.2195785,208.0867426
5422,227.3673873,233.196821,230.3824929
5423,393.7260682,396.4184151,395.990098
5424,252.7783542,245.6224204,248.2261278
5425,261.1781942,252.738085,254.5749906
5426,294.1362475,295.3385612,291.1262141
5427,395.8351921,400.2365081,388.8174491
5428,210.4003191,210.0024839,220.0616631
5429,320.3205276,329.8950502,314.3785375
5430,328.9961734,323.5839682,333.0469515
5431,301.8311042,295.7893445,309.872766
5432,172.1445849,168.82318,165.0951086
5433,319.218069,315.7065829,322.2308003
5434,166.0236778,168.6551071,158.8726392
5435,299.0356624,296.9271031,297.6474566
5436,334.8952943,327.156092,331.2262148
5437,202.7424727,207.2003649,197.1789486
5438,360.4055019,351.6057423,361.6677929
5439,157.5884514,152.2323603,150
5440,360.9532159,352.8396831,368.3870232
5441,265.0822627,266.117869,256.429961
5442,204.396985,205.3272235,194.2602765
5443,183.4445362,193.0268079,181.426164
5444,388.3267919,392.8959252,385.3467731
5445,168.1663969,175.3746278,171.0108545
5446,199.773355,201.2164032,200.4520144
5447,236.9555869,232.0709278,223.936703
5448,305.0587122,305.6992503,312.9512468
5449,286.2002713,289.1623764,283.9815557
5450,181.4108731,184.92991,183.3425475
5451,222.4319959,220.0699352,240.0492377
5452,209.6879428,212.1318751,219.979481
5453,203.3857136,198.7205738,205.0699477
5454,252.7860841,247.5696961,241.8015255
5455,326.0078631,320.4289396,315.1571834
5456,204.3632331,204.486363,213.6595878
5457,241.6697199,235.7805382,238.4551939
5458,247.7293567,245.6056348,246.3820378
5459,394.1141324,398.6287151,384.9503846
5460,388.6665892,383.5209408,392.233399
5461,350.0343957,347.5128355,359.1656983
5462,210.4147302,210.7728866,222.6031312
5463,167.0093285,168.243763,163.42413
5464,229.2260344,226.7295815,234.3850622
5465,216.6986374,220.6329377,215.9379428
5466,276.48145,279.4337115,283.5236786
5467,344.4319775,350.1312605,344.4002399
5468,364.5807347,364.1727251,357.987726
5469,361.2160214,358.6519273,371.7772821
5470,239.9188903,236.5057302,240.7072035
5471,321.8085859,323.3437235,318.9969078
5472,228.2085494,226.3227705,229.6307905
5473,165.2263858,162.3805369,159.3332634
5474,325.3913164,323.1498801,328.7133334
5475,152.4568881,150,150.8864902
5476,252.2956469,253.2907524,245.9372876
5477,232.3448173,225.2819014,251.360012
5478,323.3443846,324.8594661,315.286046
5479,341.5613682,344.944112,344.3876376
5480,226.023659,223.1192633,226.4780313
5481,352.9067536,362.5169383,344.7019754
5482,223.4791901,223.5672967,220.7805446
5483,261.58159,253.7748751,250.8411775
5484,331.7546318,330.3484172,348.2865455
5485,323.2300573,323.543338,321.0863963
5486,396.8421181,399.0869559,395.3796118
5487,206.2902561,205.0031034,221.85188
5488,315.5794784,310.521627,308.9876635
5489,302.4204771,296.945574,312.7757492
5490,378.7746136,375.5066172,383.5148255
5491,189.0905354,186.3016586,173.2586536
5492,337.9495409,332.2746701,334.9808151
5493,292.0671541,288.4030883,295.560002
5494,218.6664674,221.9637601,218.9510421
5495,268.6087285,276.8507916,268.914809
5496,233.4441493,237.2214578,228.5868313
5497,294.8283507,301.3576561,289.1253708
5498,372.2501527,377.120745,369.7828989
5499,292.3262461,296.4918977,308.0167212
5500,307.9306046,306.2416233,300.6692
5501,279.6869618,280.3915162,275.8293163
5502,162.7913766,160.6882799,163.0221484
5503,208.2146392,207.1191034,196.5094099
5504,273.0004324,273.3412679,276.4560181
5505,227.5588209,231.1266517,217.2547839
5506,195.4408994,197.5575163,186.7429617
5507,276.0332105,275.2240642,266.951177
5508,230.7024484,230.9801421,217.5778
5509,214.5269108,216.6942292,224.6735344
5510,265.9963544,269.3333266,270.1690645
5511,183.3210645,175.7260887,190.7001624
5512,381.9364333,376.5494884,388.5865375
5513,366.9255245,372.4620771,365.5806429
5514,326.9051464,326.6007986,326.6689796
5515,176.5534569,174.4330739,184.6631575
5516,343.9693136,342.6518163,357.0767465
5517,351.989332,350.6708055,341.9246069
5518,341.9411544,344.7308433,362.1008628
5519,178.4914718,172.9513898,167.9662622
5520,310.9769893,311.100878,307.2813489
5521,358.5811989,359.8117876,359.1737453
5522,294.3383503,296.3196899,295.665588
5523,311.6018438,312.7161638,327.3125005
5524,264.5908699,267.170401,272.6861264
5525,282.17683,279.3133492,285.4795091
5526,158.5942146,153.8852009,166.8781611
5527,309.7407555,322.0257777,312.5067737
5528,170.3618032,168.8554798,164.9584824
5529,258.7536486,257.8313762,262.6387563
5530,223.1637744,226.5529749,223.7042005
5531,286.3569876,294.337434,279.6141412
5532,183.3540839,180.6314433,193.4564058
5533,322.9108505,317.9167742,322.4752061
5534,348.7528842,342.5421175,339.7888789
5535,190.8386124,198.8041435,183.1373714
5536,176.0782718,170.8877369,180.3582401
5537,186.3788707,186.241091,194.774329
5538,369.2818905,364.3954663,373.1351087
5539,282.0473154,274.8055358,285.9371668
5540,266.815249,265.3533722,260.3326615
5541,176.6779548,171.9890214,177.4210312
5542,312.3890017,308.9308596,309.7481192
5543,366.999898,377.0304235,365.4401685
5544,357.0464673,359.1709479,356.1521293
5545,306.5136772,311.1710248,301.2341913
5546,168.8196792,172.942977,174.8330117
5547,178.0992568,177.5949522,170.0263293
5548,162.3272468,160.128655,151.9382232
5549,214.3698041,215.6144772,208.0881824
5550,183.9153668,184.7576206,190.9825276
5551,215.0120101,212.167983,217.7252786
5552,246.2645139,246.9137531,231.9985787
5553,385.745696,382.2140475,390.5238855
5554,302.5940149,301.7367253,302.2059503
5555,358.7434464,357.067029,355.4043851
5556,327.5878752,321.2435122,325.652035
5557,178.1257826,166.3699916,167.4567511
5558,333.9801016,329.2847853,335.366028
5559,218.7747204,227.7952437,208.6343083
5560,309.7769617,308.2285528,306.9769135
5561,235.2404934,239.1203342,232.4508104
5562,399.4180658,388.7958401,405.5773412
5563,215.8878699,210.8464395,216.2058239
5564,219.7826177,213.0101696,225.430546
5565,382.6680639,381.6565638,373.1021231
5566,156.1611012,168.2708786,155.2987
5567,324.172247,326.4734417,328.4147785
5568,331.3315977,339.8096604,341.2699908
5569,359.0946444,357.8224607,349.9811604
5570,393.6098277,400.4341745,386.882217
5571,393.9004798,404.2667633,397.9427756
5572,166.3191894,165.7723441,179.2119358
5573,355.4598307,352.7635071,357.7468692
5574,311.5774834,304.9884287,302.6977977
5575,311.8355336,310.2902323,303.1119802
5576,182.0874817,182.496965,183.1662434
5577,312.5467916,322.7015597,315.4074046
5578,395.6206452,389.1457753,393.8504564
5579,377.9546424,378.2529519,369.3220768
5580,259.7826652,250.7111246,268.5939871
5581,159.9869933,157.8531792,157.1972348
5582,240.5733725,242.1303493,244.7890938
5583,356.5975779,359.1604937,342.4122344
5584,325.3747754,328.3198908,334.9840106
5585,264.8359139,266.8229341,259.3574327
5586,163.7753838,166.6774935,174.5328588
5587,256.723682,256.9523776,261.6255821
5588,267.2562349,262.0169034,255.8263152
5589,382.1388832,372.8805984,384.1030972
5590,310.2715259,307.5380868,323.5237879
5591,227.9132292,227.240152,223.1298904
5592,281.3295661,287.5992251,294.5961705
5593,166.513827,166.0108186,169.5996953
5594,393.1420589,392.1592137,403.8649209
5595,240.0149755,241.9426111,241.2908616
5596,269.4668387,268.1167788,268.4750313
5597,238.8209936,242.8737036,253.5182962
5598,320.6279325,330.5246006,326.3991478
5599,315.5580396,326.5119672,313.6754633
5600,328.8305776,329.3157808,332.221673
5601,217.0358074,218.7202692,212.5170438
5602,228.9171203,236.8114009,229.7801915
5603,181.3128078,180.5629977,190.8777823
5604,313.877493,317.2734537,312.5826638
5605,159.9492818,154.2734812,152.9531129
5606,299.4205839,297.8663881,291.6855225
5607,367.4239712,373.2045443,368.0129159
5608,372.7080371,369.1170589,366.2476122
5609,262.2594401,261.6191842,250.7975117
5610,264.8259221,256.9548738,255.2372162
5611,169.2422958,179.2711372,178.6430934
5612,317.6912564,324.0063967,316.5522771
5613,355.3148551,356.2553529,355.7769657
5614,211.1637637,213.701328,203.43089
5615,255.3252204,257.3047109,250.673268
5616,359.7098342,366.631393,354.799797
5617,369.2801169,366.6861167,367.0659638
5618,210.7949951,214.4563332,197.5278044
5619,287.6426586,293.0297411,296.3600584
5620,198.1232877,204.1999175,197.9918865
5621,175.469691,164.1728366,177.0863797
5622,377.7801253,374.783753,385.0948324
5623,355.1268761,350.031023,361.8288164
5624,340.0087255,340.7566669,335.408078
5625,162.1915797,152.1114286,167.0273191
5626,360.9321982,350.7040837,365.6856289
5627,259.511019,270.3614939,262.0388664
5628,235.5987808,238.6872278,244.0877462
5629,286.6190903,287.2241365,293.0153475
5630,172.8383107,174.6566739,178.6572676
5631,339.1616373,339.893342,350.0838863
5632,295.6087692,300.5955225,295.8380449
5633,196.6475242,193.4853033,197.1096754
5634,197.0580499,197.9911241,203.6116781
5635,196.0621629,197.1992692,194.6345323
5636,164.2505969,159.0163071,168.1034583
5637,296.9496123,303.3345276,292.4687539
5638,360.0870444,357.8586607,341.8510708
5639,154.3745535,159.4616618,159.1575453
5640,162.2511612,162.8257249,150
5641,293.1925692,301.3604933,287.5996402
5642,354.8739213,349.6670259,361.4340153
5643,231.6847226,226.2609286,238.3388234
5644,237.4035997,232.8751217,246.8057748
5645,299.0866244,299.7531021,282.9288487
5646,218.5532223,226.2605643,220.9213296
5647,156.6520915,164.6175596,154.5906096
5648,333.8071295,322.2572865,341.7128572
5649,306.4124782,307.661014,318.2233576
5650,295.1889998,279.1242317,284.7176801
5651,335.4210322,339.3961912,335.5480934
5652,318.8077094,324.3985565,325.4687666
5653,201.470497,201.2692757,198.7665103
5654,238.1202617,238.5401696,252.0858195
5655,181.5275354,181.8957299,178.3157791
5656,182.4642534,178.5420438,180.0626395
5657,319.0489366,321.2074655,310.4624769
5658,364.6500267,363.4929867,365.881392
5659,390.683146,395.3346045,366.5375593
5660,307.0867794,306.5186447,305.1046646
5661,196.0253308,191.7202153,206.1770867
5662,176.4125864,168.733263,165.2384556
5663,353.2127429,343.8924188,340.2663214
5664,294.6891191,301.2516658,303.6189059
5665,304.5712553,302.2823085,314.5848781
5666,345.3655222,347.0583931,334.520022
5667,325.8193069,334.7354564,339.6812751
5668,358.6145632,355.8005416,362.0741773
5669,164.0534764,160.9160889,172.4434273
5670,336.8801592,336.2193504,330.5452005
5671,362.7131893,362.8603528,374.6256612
5672,221.5337606,230.9715174,219.3896306
5673,310.1118185,317.9409215,307.6155391
5674,228.540516,231.644893,232.3995393
5675,389.4927666,396.7398355,386.3565656
5676,158.3558931,157.464798,150
5677,294.948211,296.4440338,296.0023509
5678,191.6258868,190.1183185,189.0799425
5679,328.0550513,321.6032094,321.9117611
5680,193.9725709,199.9919446,203.8967881
5681,208.8458155,211.5043091,227.9844289
5682,273.5927028,273.6830701,266.2397012
5683,378.7087375,378.6963983,380.2882662
5684,202.928593,195.3975187,199.7410763
5685,186.0600053,181.1726286,204.3672003
5686,339.744208,341.4249738,343.6780862
5687,275.1548831,272.5093197,282.5705288
5688,377.9462781,376.8577129,387.4009386
5689,186.6536393,186.130359,187.6948701
5690,311.4819733,308.0696294,309.9909065
5691,208.2197865,203.3801949,220.3712451
5692,189.1901072,181.128319,195.4132142
5693,320.8573538,320.1247624,314.0901577
5694,298.421155,301.5141977,292.6274641
5695,338.7068646,330.4886939,335.5896392
5696,227.3656441,227.245405,236.6393926
5697,261.9929141,263.3986304,273.7804939
5698,251.3679191,246.4200171,268.5817455
5699,396.022366,403.133075,390.3527397
5700,223.0622392,221.1336623,224.1838914
5701,223.7043096,223.1980111,220.5026953
5702,238.6370522,237.8307047,237.1782868
5703,291.1485203,282.2946482,298.5875512
5704,213.0806861,218.1244464,212.713654
5705,378.8224851,374.0448913,389.3493465
5706,216.4213912,215.2387886,212.2910036
5707,373.9539329,376.9422379,379.8852637
5708,175.8687659,183.173283,172.326713
5709,314.1406756,308.7410142,299.4428812
5710,376.7463796,374.5139617,368.5746319
5711,192.1873596,199.0994527,193.1803974
5712,392.08174,394.4003094,407.4537226
5713,263.2208401,266.5766969,259.5441397
5714,386.4287771,381.1731184,385.0752697
5715,319.2050109,317.3089633,323.122369
5716,225.3967175,224.5575403,220.6013469
5717,197.0756312,192.7861574,193.2055587
5718,225.9337616,217.5609134,226.5106774
5719,173.2543523,170.7018595,169.7618216
5720,185.9669916,192.7384326,171.7030484
5721,176.1651101,176.4609774,170.9637498
5722,255.7358859,262.6073405,260.6552434
5723,348.8945941,349.7896986,354.0626188
5724,185.3458886,181.5223499,196.0357582
5725,182.5801083,188.9682034,192.6243964
5726,310.8572374,311.9188681,303.6557364
5727,199.2957455,204.1049397,193.3324139
5728,174.4025095,169.0608687,168.7922608
5729,191.7121446,196.905926,190.4956516
5730,380.932849,386.2772953,375.946688
5731,355.3678132,356.8166489,353.9715969
5732,238.5161406,234.4815302,231.5385647
5733,313.9551918,313.7251477,320.2304353
5734,284.3189184,287.3753742,276.7344094
5735,319.2810659,320.453916,311.3004905
5736,320.6677881,323.6732018,324.8296211
5737,307.1835038,312.2447333,312.9619035
5738,216.5253421,213.2831089,214.7243631
5739,159.7516052,153.9762271,166.7035104
5740,263.8916955,263.7040015,270.2659963
5741,372.7434712,371.0947554,387.9365815
5742,292.3743146,296.3035467,298.2377237
5743,358.0977604,352.7252685,371.7553851
5744,397.9060857,403.0079951,398.4015191
5745,190.904051,197.6721116,202.1010604
5746,322.9444098,322.9459346,334.3105408
5747,318.5733934,318.8770741,317.4324835
5748,394.9888618,391.1511293,389.4805388
5749,396.4001835,393.686879,392.2987769
5750,321.6696529,319.6279695,324.9906462
5751,210.903698,218.1183983,201.7060419
5752,349.6389595,349.2796056,346.0091126
5753,176.7572836,170.1464188,186.3351263
5754,345.174826,346.4515978,350.5094978
5755,377.549031,381.6804817,358.727919
5756,245.7083487,245.5812918,235.0471722
5757,307.6588237,315.0048909,324.9299148
5758,257.535683,261.4232264,266.9722223
5759,259.4412637,254.1956201,254.777846
5760,227.5927223,224.8355582,215.6852649
5761,340.5324051,341.6635365,330.5363486
5762,384.044141,375.7131949,388.1174294
5763,385.1877148,386.8694985,401.0031417
5764,193.6953212,184.8874091,209.0013813
5765,368.6859124,373.8030797,356.0804285
5766,334.3578604,338.8942288,331.9916901
5767,213.2093502,215.733257,206.3529684
5768,166.8211532,163.4417614,167.9167557
5769,216.9993167,217.8503308,206.3508302
5770,378.0520592,375.4851718,373.6855122
5771,308.2946687,303.1405923,301.3565798
5772,330.2636652,328.5699502,334.4525019
5773,214.2880878,217.7794155,210.1692168
5774,329.8470389,330.0661099,326.8776173
5775,157.0303766,164.2839262,161.1177243
5776,243.8303364,247.6592391,256.9705031
5777,306.6883371,309.9817912,323.6145412
5778,186.5241414,178.4795086,190.1722428
5779,355.7508936,354.325101,355.0423017
5780,208.7578247,203.4359627,219.2878032
5781,313.0702782,312.1552638,322.4075946
5782,251.2992856,247.832905,258.3537731
5783,299.0108989,297.1228741,286.3761754
5784,176.8626382,182.1684518,186.5280414
5785,154.2282,156.6044496,157.0938108
5786,377.3911068,382.426679,370.2414884
5787,217.4075022,209.4040866,212.0324937
5788,354.9192507,355.2091242,359.575509
5789,399.8375751,404.6711,379.744466
5790,202.8578145,210.3892941,201.8540292
5791,216.2926853,208.5522433,211.0521848
5792,315.7149469,313.9575287,309.6594196
5793,391.3621587,396.533292,387.7046136
5794,378.953587,377.9921955,367.1183841
5795,275.71888,271.1667916,284.1387204
5796,348.7775706,341.0275747,331.7544119
5797,183.9364633,179.1929556,185.2907636
5798,394.3595461,385.9150377,387.579083
5799,391.0883085,391.3806108,406.9569379
5800,190.9322395,195.4137904,191.113731
5801,224.8557812,218.5509074,207.8691187
5802,175.0387494,176.3273981,179.413318
5803,217.9293997,222.1557549,209.188786
5804,353.9889474,353.9754057,361.8680598
5805,244.5789018,236.5254303,249.5206831
5806,172.0992418,174.0302996,183.8800058
5807,235.5563812,235.2831465,237.0526352
5808,395.3458336,394.5633103,401.8990239
5809,307.4208988,304.6867126,307.7629321
5810,254.0402366,254.4741737,249.3230063
5811,191.6346284,194.1837179,200.1606678
5812,396.5441993,408.49744,386.7003276
5813,355.2122523,355.7739127,354.9217946
5814,220.3693256,227.9250314,215.820801
5815,167.5171739,169.3059493,174.2539265
5816,164.1563893,163.6587477,156.5829442
5817,180.0945374,180.837275,176.8238766
5818,295.1921459,289.0834641,295.5434539
5819,382.1908553,383.7201567,394.0926397
5820,274.185857,264.2255317,269.9257265
5821,360.7363706,356.4230388,357.529234
5822,261.471655,262.0208704,250.6860414
5823,327.1458864,333.1157978,319.2819283
5824,332.9681843,340.1213063,336.2720343
5825,193.4909265,192.3081936,193.7474745
5826,240.3040147,241.0826013,240.6888399
5827,309.3255391,314.2473515,323.2552586
5828,167.674152,161.0266842,154.2959287
5829,240.3850469,242.4087845,258.9276201
5830,283.6998666,279.5604022,293.126064
5831,399.0561233,398.196998,396.4497793
5832,268.6333907,266.3382744,271.763253
5833,354.0141893,356.1909799,348.5514286
5834,258.0168213,260.7683396,260.5706869
5835,349.0976807,353.553074,366.2964278
5836,298.8537004,300.5946945,293.6833947
5837,371.6488604,372.5071292,369.7928155
5838,252.7356381,262.0057571,246.6815083
5839,301.076105,293.4543096,296.3071961
5840,307.5046702,315.9827195,304.2831179
5841,254.3457355,252.8966259,245.5866507
5842,186.0780109,188.9324689,183.9691144
5843,173.3898517,171.7615533,173.8237109
5844,154.1678876,150.6551795,150.9426884
5845,368.3835661,370.806452,349.9908033
5846,209.1187281,214.3293696,207.8841864
5847,202.8766873,205.2417271,202.4985143
5848,334.0088501,331.2982712,349.1891837
5849,230.0040283,248.0607786,230.218578
5850,276.5111731,282.5040415,283.9958617
5851,190.6277663,195.2944778,187.2221687
5852,389.9364304,388.1716092,400.3218251
5853,362.89535,359.7695211,355.3390048
5854,365.9474057,364.5482104,369.9873194
5855,251.6934371,257.1004699,258.4163602
5856,340.5903034,335.6372817,346.1391524
5857,185.9690388,180.6280197,203.2822373
5858,152.1547506,154.8524883,150
5859,154.9932331,156.5892154,166.3034996
5860,296.6504344,292.7988667,305.8955953
5861,263.8487263,258.3927084,264.2444576
5862,279.5038372,286.6933222,294.2179255
5863,151.8657851,153.6508072,150.6933199
5864,255.6716549,248.8539756,255.8501874
5865,329.5170403,323.0489126,329.4731712
5866,260.6734255,258.8658656,250.48794
5867,333.0548016,336.7190106,339.1469139
5868,208.2547411,211.2297851,213.0979262
5869,353.2855011,358.9438938,352.4480666
5870,297.1078101,289.6560611,311.2080865
5871,202.6907749,203.8100083,199.1930144
5872,209.180119,216.3096706,195.3417396
5873,307.0076161,313.6716248,322.2252639
5874,357.4848983,359.2794482,365.5737728
5875,253.9069455,265.6470381,258.9152788
5876,214.5751073,217.6215329,211.8595443
5877,366.7529017,371.9666349,369.4896345
5878,317.3170729,317.5393125,307.2340466
5879,262.0213718,258.1164954,260.2202279
5880,271.9750488,267.5990028,264.7454685
5881,201.064117,201.9721931,203.1591671
5882,306.7006575,305.6431475,314.0884052
5883,239.6856276,230.8426993,231.3046261
5884,398.9112942,393.7823262,404.7105956
5885,270.0458788,268.4538609,271.6438649
5886,271.4714015,275.1077984,276.9422206
5887,291.4629469,291.3825774,289.5251487
5888,379.1890008,378.8286797,384.821124
5889,350.204525,345.2699618,344.6380724
5890,262.7825174,262.8983478,249.3245007
5891,329.6748165,336.2703216,318.0433605
5892,296.5588747,297.3367503,292.5367441
5893,273.0917622,265.5551943,260.1915743
5894,198.0789432,191.8213292,210.4819237
5895,265.9840659,268.9280102,265.3214166
5896,211.4546468,210.3330694,218.8088274
5897,378.7105375,378.3376363,385.0070843
5898,233.8517034,230.7880325,233.9030405
5899,388.0660036,390.5830647,416.3582569
5900,283.2638225,281.759234,306.6849844
5901,307.8860947,306.9530286,319.0212345
5902,285.7351111,281.4789942,278.4936023
5903,182.3451542,186.9536107,193.8088891
5904,243.9553048,242.8496408,229.9670452
5905,174.7865281,177.8259297,185.9604994
5906,305.738511,299.7705532,285.2895368
5907,261.7185488,270.3879645,259.1668965
5908,344.4962429,350.8831131,354.1692368
5909,205.1176202,195.5686319,208.1992201
5910,191.1415146,187.1318272,179.3129146
5911,251.5830577,253.9712297,252.9454472
5912,381.6463458,375.0477025,384.7313371
5913,327.6054538,326.9474833,329.2437373
5914,254.7309062,256.8640651,251.4726658
5915,279.3180424,278.3944129,286.158694
5916,171.0532528,173.7474463,180.2125455
5917,396.1439741,392.6773246,394.9104535
5918,316.6018262,305.3809185,328.7590648
5919,221.3510171,226.2615937,220.1009313
5920,296.4520986,301.3311718,292.5335837
5921,177.3705915,189.8887747,188.2258717
5922,391.4591672,380.4232346,402.0225514
5923,193.696247,197.4504075,188.7353766
5924,312.0075795,302.1641688,305.8855723
5925,211.3636156,220.146082,225.4786948
5926,329.3903457,331.8296798,328.56905
5927,344.2053418,339.4456976,344.2316277
5928,318.3549322,322.2560446,316.3369527
5929,303.6248651,300.85964,314.1977518
5930,373.1172735,374.619354,390.2706455
5931,169.6566777,170.6864813,170.2165708
5932,232.7286914,241.4495321,252.0704679
5933,212.0718699,221.1464995,207.6358095
5934,397.0034905,394.0171636,394.7410742
5935,247.3474449,252.637973,252.7321457
5936,333.1531748,334.9273756,326.617249
5937,321.181291,314.1178806,326.4629895
5938,203.0203094,199.5391675,198.8723519
5939,209.7494201,221.4301506,197.3964154
5940,220.3211409,222.1104129,206.3811167
5941,252.7818196,257.7807175,250.191497
5942,208.5812664,207.5210449,211.92216
5943,154.9128707,152.2131611,150
5944,369.8482642,369.9845867,371.2769956
5945,391.4024578,390.0719376,392.8538316
5946,235.3925968,227.9263321,234.0514602
5947,234.6267199,229.6100926,227.216744
5948,151.7729532,155.3123758,153.6948486
5949,320.0626721,318.1592186,318.9239854
5950,356.3599739,356.4884983,364.2139207
5951,186.6520751,187.8266903,176.3096229
5952,189.9165873,191.4818376,190.8283068
5953,347.5208125,353.2537078,337.3460678
5954,304.0726871,298.579208,302.1760952
5955,161.2151394,164.066403,152.4544995
5956,305.6367476,309.4118866,298.2985138
5957,227.2294307,232.1586896,227.1986615
5958,242.1812889,235.1167009,237.6562785
5959,342.4328546,343.7069507,354.1664132
5960,352.7337982,361.3141779,362.1671165
5961,250.0891567,249.5935541,256.5271749
5962,386.788234,389.2057075,393.0678777
5963,251.6156795,255.5176575,252.6577907
5964,342.9590088,337.8316596,353.397377
5965,270.9693161,280.1384398,268.6169739
5966,374.3830816,376.8805856,391.3380571
5967,376.9403109,379.537825,369.402779
5968,171.854202,163.5440651,162.8235972
5969,384.1233328,388.0960568,372.9635395
5970,356.3837104,358.9157621,346.6167773
5971,347.8276786,355.9486352,334.7928319
5972,200.2278349,198.6715088,201.9406071
5973,351.2798022,346.3415105,358.1103773
5974,362.5331837,359.1219887,362.806283
5975,222.2875836,219.7626924,211.2052563
5976,388.0650196,382.470787,384.3075837
5977,162.4650366,168.9158367,169.1969242
5978,187.4773133,194.1158026,184.7418831
5979,284.3952845,283.416326,278.0082336
5980,293.9481178,291.9843182,281.8378431
5981,311.2875208,302.2101113,307.9055709
5982,154.2422823,157.7220886,150
5983,390.0916937,398.3588942,389.4007084
5984,161.1470232,157.9610496,164.9580584
5985,185.7654882,185.1815656,183.5057177
5986,153.5036294,155.6750867,154.982087
5987,291.7146083,300.3367001,295.4906495
5988,383.066721,384.0656021,373.2282494
5989,316.4867915,317.4639411,331.5751219
5990,355.6643671,356.5609596,349.7329463
5991,153.3203009,150,157.4527509
5992,285.5038246,278.2698714,276.4159505
5993,264.8907444,260.8507685,265.7718853
5994,274.7419861,279.8064389,275.9158417
5995,168.0532963,166.376511,181.3260909
5996,321.1088403,318.46082,319.2478882
5997,275.8051037,273.0692307,286.2008601
5998,341.2872125,340.5989281,343.6108786
5999,271.3226585,279.8331982,286.1395147
6000,187.3454091,186.5894221,173.1046147
